@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
114,'2016/11/25 15:19:47:235',1,83,0.093701,0.094488,0.124672,0.076378,0.082677,0.031234,0.024672,0.030709,0.293457,0.941895,0.087402,0,0,0,0,0,?,?,?,?
115,'2016/11/25 15:19:47:268',1,83,0.092388,0.095538,0.126772,0.071916,0.076378,0.031234,0.024934,0.030709,0.287109,0.942383,0.083984,0,0,0,0,0,?,?,?,?
116,'2016/11/25 15:19:47:302',1,83,0.090289,0.090289,0.122572,0.071916,0.07979,0.031759,0.025984,0.030971,0.299316,0.963867,0.09082,0,0,0,0,0,?,?,?,?
117,'2016/11/25 15:19:47:335',1,83,0.092126,0.095276,0.125197,0.072178,0.079528,0.032546,0.026509,0.028871,0.293457,0.945801,0.088867,0,0,0,0,0,?,?,?,?
118,'2016/11/25 15:19:47:368',1,83,0.091864,0.092388,0.125459,0.072441,0.080315,0.032283,0.026509,0.029659,0.293457,0.96582,0.078125,0,0,0,0,0,?,?,?,?
119,'2016/11/25 15:19:47:403',1,83,0.086352,0.091601,0.124147,0.069291,0.079528,0.032546,0.026772,0.029921,0.289063,0.937012,0.095215,0,0,0,0,0,?,?,?,?
120,'2016/11/25 15:19:47:436',1,83,0.082415,0.094226,0.117585,0.066142,0.075066,0.031234,0.025722,0.030971,0.293457,0.950684,0.080566,0,0,0,0,0,?,?,?,?
121,'2016/11/25 15:19:47:468',1,83,0.07979,0.095276,0.11706,0.066404,0.071916,0.032808,0.025984,0.030446,0.29541,0.941895,0.084473,0,0,0,0,0,?,?,?,?
122,'2016/11/25 15:19:47:502',1,83,0.077428,0.091601,0.119685,0.066929,0.073228,0.032546,0.025984,0.031234,0.290527,0.944336,0.086426,0,0,0,0,0,?,?,?,?
123,'2016/11/25 15:19:47:535',1,83,0.076115,0.087926,0.113648,0.066142,0.067979,0.032283,0.025459,0.032546,0.294922,0.955566,0.088379,0,0,0,0,0,?,?,?,?
124,'2016/11/25 15:19:47:568',1,83,0.074541,0.091864,0.113648,0.061417,0.067192,0.032283,0.028084,0.031234,0.300293,0.955566,0.087402,0,0,0,0,0,?,?,?,?
125,'2016/11/25 15:19:47:602',1,83,0.065354,0.089501,0.107349,0.059318,0.067454,0.032546,0.028346,0.030709,0.291992,0.939453,0.087402,0,0,0,0,0,?,?,?,?
126,'2016/11/25 15:19:47:635',1,83,0.06168,0.091601,0.107874,0.058793,0.067192,0.032546,0.029396,0.029921,0.293945,0.941406,0.084961,0,0,0,0,0,?,?,?,?
127,'2016/11/25 15:19:47:668',1,83,0.063255,0.090026,0.111024,0.057743,0.068241,0.032283,0.030971,0.030709,0.299316,0.959473,0.08252,0,0,0,0,0,?,?,?,?
128,'2016/11/25 15:19:47:702',1,83,0.059055,0.088189,0.109974,0.05958,0.06378,0.031759,0.031759,0.029921,0.293945,0.935059,0.084961,0,0,0,0,0,?,?,?,?
129,'2016/11/25 15:19:47:735',1,83,0.061155,0.090551,0.108136,0.058268,0.06168,0.032021,0.030446,0.030971,0.285645,0.949707,0.084961,0,0,0,0,0,?,?,?,?
130,'2016/11/25 15:19:47:768',1,83,0.060367,0.094751,0.122572,0.056693,0.06063,0.032546,0.030709,0.029921,0.300293,0.957031,0.086426,0,0,0,0,0,?,?,?,?
131,'2016/11/25 15:19:47:803',1,83,0.067717,0.099475,0.11706,0.054068,0.061155,0.031496,0.029659,0.031759,0.29834,0.944824,0.089355,0,0,0,0,0,?,?,?,?
132,'2016/11/25 15:19:47:835',1,83,0.065879,0.0979,0.114436,0.053543,0.05853,0.032021,0.028871,0.029921,0.289063,0.947266,0.087402,0,0,0,0,0,?,?,?,?
133,'2016/11/25 15:19:47:868',1,83,0.067192,0.096325,0.108399,0.051444,0.058268,0.032808,0.029921,0.029134,0.289063,0.944824,0.082031,0,0,0,0,0,?,?,?,?
134,'2016/11/25 15:19:47:903',1,83,0.068241,0.089239,0.110236,0.045407,0.054856,0.030971,0.030184,0.033071,0.292969,0.953613,0.085449,0,0,0,0,0,?,?,?,?
135,'2016/11/25 15:19:47:935',1,83,0.068766,0.088189,0.109974,0.045932,0.054068,0.030446,0.030446,0.033071,0.289063,0.94043,0.085449,0,0,0,0,0,?,?,?,?
136,'2016/11/25 15:19:47:969',1,83,0.068241,0.088189,0.111286,0.043307,0.050919,0.032021,0.029134,0.035171,0.289063,0.942383,0.087891,0,0,0,0,0,?,?,?,?
137,'2016/11/25 15:19:48:002',1,83,0.070341,0.086877,0.114961,0.044619,0.050131,0.030184,0.028871,0.036483,0.295898,0.940918,0.084961,0,0,0,0,0,?,?,?,?
138,'2016/11/25 15:19:48:035',1,83,0.070604,0.082415,0.135958,0.044357,0.052231,0.030184,0.030709,0.035958,0.294434,0.947266,0.085449,0,0,0,0,0,?,?,?,?
139,'2016/11/25 15:19:48:068',1,83,0.072966,0.082677,0.134908,0.046194,0.052756,0.030446,0.033071,0.036483,0.295898,0.962402,0.078125,0,0,0,0,0,?,?,?,?
140,'2016/11/25 15:19:48:102',1,83,0.074803,0.089501,0.130971,0.044357,0.055643,0.031496,0.032808,0.039108,0.283203,0.934082,0.09082,0,0,0,0,0,?,?,?,?
141,'2016/11/25 15:19:48:136',1,83,0.07874,0.092388,0.133596,0.042782,0.055906,0.030184,0.033071,0.03832,0.293945,0.958008,0.086426,0,0,0,0,0,?,?,?,?
142,'2016/11/25 15:19:48:167',1,83,0.08084,0.093701,0.134646,0.043307,0.055118,0.029659,0.033858,0.038845,0.291992,0.966309,0.077637,0,0,0,0,0,?,?,?,?
143,'2016/11/25 15:19:48:202',1,83,0.07979,0.089501,0.132546,0.044094,0.053543,0.029396,0.033596,0.03832,0.289551,0.943848,0.085938,0,0,0,0,0,?,?,?,?
144,'2016/11/25 15:19:48:236',1,83,0.081365,0.089501,0.130971,0.045932,0.053018,0.029134,0.032021,0.038058,0.285645,0.952148,0.088867,0,0,0,0,0,?,?,?,?
145,'2016/11/25 15:19:48:269',1,83,0.08189,0.090026,0.128609,0.045932,0.052756,0.030184,0.033858,0.037008,0.303223,0.944336,0.089355,0,0,0,0,0,?,?,?,?
146,'2016/11/25 15:19:48:303',1,83,0.076378,0.090814,0.129396,0.045144,0.050919,0.029659,0.033858,0.036483,0.28125,0.937988,0.078125,0,0,0,0,0,?,?,?,?
147,'2016/11/25 15:19:48:336',1,83,0.079265,0.084514,0.133858,0.041995,0.050131,0.028609,0.033858,0.037533,0.288574,0.948242,0.077637,0,0,0,0,0,?,?,?,?
148,'2016/11/25 15:19:48:370',1,83,0.081365,0.084252,0.134121,0.041207,0.049344,0.030446,0.035958,0.035696,0.288574,0.964355,0.078613,0,0,0,0,0,?,?,?,?
149,'2016/11/25 15:19:48:403',1,83,0.081365,0.090814,0.134383,0.041732,0.047244,0.030446,0.035171,0.035696,0.298828,0.941406,0.087891,0,0,0,0,0,?,?,?,?
150,'2016/11/25 15:19:48:437',1,83,0.083989,0.088714,0.132546,0.048556,0.053018,0.031234,0.035171,0.035171,0.292969,0.939941,0.084961,0,0,0,0,0,?,?,?,?
151,'2016/11/25 15:19:48:468',1,83,0.087664,0.086089,0.130184,0.050656,0.056955,0.029659,0.03622,0.035433,0.294922,0.943848,0.077148,0,0,0,0,0,?,?,?,?
152,'2016/11/25 15:19:48:502',1,83,0.087926,0.087402,0.128084,0.055381,0.062467,0.029921,0.037533,0.035171,0.293457,0.947266,0.075195,0,0,0,0,0,?,?,?,?
153,'2016/11/25 15:19:48:536',1,83,0.091601,0.102887,0.13937,0.061942,0.067979,0.030184,0.036745,0.035958,0.290039,0.94873,0.081055,0,0,0,0,0,?,?,?,?
154,'2016/11/25 15:19:48:568',1,83,0.095801,0.099738,0.138583,0.064042,0.069816,0.032808,0.03622,0.037008,0.303711,0.947754,0.083984,0,0,0,0,0,?,?,?,?
155,'2016/11/25 15:19:48:603',1,83,0.104724,0.1,0.140157,0.064304,0.069291,0.034121,0.03832,0.03937,0.28125,0.943359,0.083008,0,0,0,0,0,?,?,?,?
156,'2016/11/25 15:19:48:635',1,83,0.111286,0.098163,0.134646,0.064567,0.068766,0.034646,0.039108,0.04147,0.307129,0.964355,0.087891,0,0,0,0,0,?,?,?,?
157,'2016/11/25 15:19:48:668',1,83,0.114173,0.094751,0.142257,0.067979,0.070866,0.034383,0.039633,0.042257,0.29541,0.944336,0.07666,0,0,0,0,0,?,?,?,?
158,'2016/11/25 15:19:48:701',1,83,0.113648,0.099213,0.142782,0.066929,0.074541,0.035433,0.040682,0.043307,0.285645,0.941895,0.07666,0,0,0,0,0,?,?,?,?
159,'2016/11/25 15:19:48:735',1,83,0.114961,0.095538,0.143307,0.066404,0.075591,0.037008,0.04252,0.04357,0.300781,0.953613,0.081055,0,0,0,0,0,?,?,?,?
160,'2016/11/25 15:19:48:768',1,83,0.117585,0.090814,0.133596,0.067454,0.077165,0.036745,0.042782,0.045407,0.288086,0.946777,0.086426,0,0,0,0,0,?,?,?,?
161,'2016/11/25 15:19:48:803',1,83,0.107349,0.085039,0.134908,0.071129,0.08189,0.03622,0.042782,0.04252,0.290527,0.946777,0.086426,0,0,0,0,0,?,?,?,?
162,'2016/11/25 15:19:48:836',1,83,0.107087,0.093438,0.132283,0.071391,0.081365,0.037533,0.046457,0.041732,0.285645,0.939941,0.093262,0,0,0,0,0,?,?,?,?
163,'2016/11/25 15:19:48:870',1,82.818184,0.106037,0.093701,0.132546,0.072703,0.079528,0.036745,0.047244,0.04252,0.29834,0.962402,0.076172,0,0,0,0,0,?,?,?,?
164,'2016/11/25 15:19:48:902',1,82.800003,0.104724,0.094751,0.137533,0.075591,0.08189,0.037008,0.047507,0.040682,0.29541,0.931152,0.08252,0,0,0,0,0,?,?,?,?
165,'2016/11/25 15:19:48:936',1,82.800003,0.108399,0.096063,0.145144,0.07874,0.087139,0.036745,0.048294,0.040945,0.288086,0.960449,0.083984,0,0,0,0,0,?,?,?,?
166,'2016/11/25 15:19:48:968',1,82.800003,0.108924,0.092388,0.143045,0.076115,0.087926,0.036745,0.049081,0.039633,0.291016,0.939453,0.084961,0,0,0,0,0,?,?,?,?
167,'2016/11/25 15:19:49:003',1,82.800003,0.10315,0.095538,0.142782,0.076115,0.088714,0.037008,0.049606,0.040157,0.29248,0.950195,0.089844,0,0,0,0,0,?,?,?,?
168,'2016/11/25 15:19:49:036',1,82.800003,0.1,0.099213,0.124672,0.077428,0.088714,0.03622,0.047507,0.042257,0.296875,0.942383,0.081543,0,0,0,0,0,?,?,?,?
169,'2016/11/25 15:19:49:069',1,82.800003,0.09685,0.101837,0.12231,0.078215,0.085564,0.03727,0.048294,0.043045,0.291504,0.942871,0.077637,0,0,0,0,0,?,?,?,?
170,'2016/11/25 15:19:49:102',1,82.800003,0.093701,0.098425,0.124934,0.07874,0.083202,0.035696,0.048031,0.040945,0.288086,0.950195,0.083496,0,0,0,0,0,?,?,?,?
171,'2016/11/25 15:19:49:136',1,82.800003,0.091864,0.0979,0.124409,0.080315,0.081365,0.035958,0.046457,0.040945,0.291992,0.947266,0.087402,0,0,0,0,0,?,?,?,?
172,'2016/11/25 15:19:49:169',1,82.800003,0.090551,0.093701,0.124672,0.082415,0.085564,0.034646,0.044882,0.040157,0.290039,0.945313,0.088379,0,0,0,0,0,?,?,?,?
173,'2016/11/25 15:19:49:202',1,82.800003,0.099213,0.094488,0.123884,0.080315,0.089501,0.043307,0.049869,0.04147,0.296875,0.952637,0.092773,0,0,0,0,0,?,?,?,?
174,'2016/11/25 15:19:49:236',1,82.800003,0.105249,0.095801,0.124672,0.079003,0.090026,0.046982,0.051444,0.043307,0.278809,0.913574,0.083008,0,0,0,0,0,?,?,?,?
175,'2016/11/25 15:19:49:268',1,82.800003,0.106562,0.097375,0.128084,0.080052,0.088189,0.049869,0.049344,0.043832,0.291992,0.94873,0.084961,0,0,0,0,0,?,?,?,?
176,'2016/11/25 15:19:49:303',1,82.800003,0.107612,0.094751,0.129659,0.083727,0.091076,0.052493,0.048556,0.043832,0.307129,0.951172,0.086914,0,0,0,0,0,?,?,?,?
177,'2016/11/25 15:19:49:336',1,82.800003,0.110499,0.092126,0.123884,0.085564,0.093701,0.056955,0.048031,0.043045,0.303223,0.941895,0.087891,0,0,0,0,0,?,?,?,?
178,'2016/11/25 15:19:49:369',1,82.63636,0.116535,0.097638,0.127559,0.087664,0.098688,0.058268,0.045669,0.043045,0.284668,0.939941,0.079102,0,0,0,0,0,?,?,?,?
179,'2016/11/25 15:19:49:403',1,82.599998,0.12231,0.090551,0.132283,0.087664,0.098425,0.060105,0.046719,0.042782,0.296875,0.951172,0.080566,0,0,0,0,0,?,?,?,?
180,'2016/11/25 15:19:49:436',1,82.599998,0.122835,0.094226,0.131758,0.082677,0.094226,0.062205,0.048819,0.041732,0.291016,0.936523,0.085449,0,0,0,0,0,?,?,?,?
181,'2016/11/25 15:19:49:469',1,82.599998,0.123097,0.099738,0.133858,0.080577,0.091076,0.062467,0.048031,0.042257,0.291992,0.956543,0.077148,0,0,0,0,0,?,?,?,?
182,'2016/11/25 15:19:49:502',1,82.599998,0.124672,0.100262,0.131758,0.077165,0.086614,0.063255,0.047769,0.041995,0.296387,0.950684,0.085938,0,0,0,0,0,?,?,?,?
183,'2016/11/25 15:19:49:535',1,82.599998,0.120735,0.087402,0.12021,0.070079,0.084252,0.061942,0.048031,0.042257,0.282227,0.944824,0.086426,0,0,0,0,0,?,?,?,?
184,'2016/11/25 15:19:49:568',1,82.599998,0.117848,0.084514,0.122047,0.069554,0.08294,0.058268,0.046719,0.04357,0.302734,0.947754,0.080078,0,0,0,0,0,?,?,?,?
185,'2016/11/25 15:19:49:603',1,82.599998,0.111549,0.087139,0.125984,0.068504,0.08294,0.055906,0.045144,0.04147,0.301758,0.959473,0.080078,0,0,0,0,0,?,?,?,?
186,'2016/11/25 15:19:49:635',1,82.599998,0.104987,0.087139,0.125722,0.068241,0.082415,0.055643,0.043832,0.038583,0.296387,0.946777,0.080078,0,0,0,0,0,?,?,?,?
187,'2016/11/25 15:19:49:668',1,82.599998,0.107349,0.096325,0.122572,0.065879,0.080052,0.058793,0.045144,0.038058,0.293945,0.937988,0.084473,0,0,0,0,0,?,?,?,?
188,'2016/11/25 15:19:49:703',1,82.599998,0.107087,0.101312,0.120997,0.067454,0.076115,0.056955,0.044882,0.037533,0.298828,0.94873,0.086914,0,0,0,0,0,?,?,?,?
189,'2016/11/25 15:19:49:736',1,82.599998,0.102887,0.102362,0.12231,0.070079,0.07769,0.056955,0.044357,0.03727,0.299316,0.952637,0.081055,0,0,0,0,0,?,?,?,?
190,'2016/11/25 15:19:49:769',1,82.599998,0.102362,0.105249,0.120472,0.068766,0.075328,0.05748,0.044357,0.037533,0.294434,0.943359,0.088379,0,0,0,0,0,?,?,?,?
191,'2016/11/25 15:19:49:803',1,82.599998,0.102625,0.117585,0.116535,0.067717,0.070079,0.05748,0.048031,0.037795,0.30127,0.958008,0.087891,0,0,0,0,0,?,?,?,?
192,'2016/11/25 15:19:49:835',1,82.599998,0.103937,0.111811,0.118898,0.073753,0.073491,0.05853,0.044619,0.038583,0.297363,0.945801,0.08252,0,0,0,0,0,?,?,?,?
193,'2016/11/25 15:19:49:868',1,82.36364,0.106824,0.121522,0.117585,0.074541,0.073753,0.059055,0.04252,0.03832,0.288086,0.947754,0.083008,0,0,0,0,0,?,?,?,?
194,'2016/11/25 15:19:49:903',1,82.300003,0.111549,0.118373,0.111024,0.071391,0.070604,0.063255,0.04252,0.037795,0.29248,0.944824,0.088867,0,0,0,0,0,?,?,?,?
195,'2016/11/25 15:19:49:935',1,82.300003,0.107612,0.117585,0.10315,0.068504,0.065354,0.064304,0.042782,0.038058,0.300781,0.952148,0.087891,0,0,0,0,0,?,?,?,?
196,'2016/11/25 15:19:49:968',1,82.300003,0.107349,0.11811,0.111549,0.070079,0.067192,0.063517,0.042257,0.03832,0.291016,0.950684,0.086426,0,0,0,0,0,?,?,?,?
197,'2016/11/25 15:19:50:002',1,82.300003,0.106299,0.114961,0.107874,0.068504,0.068504,0.063255,0.044094,0.037533,0.284668,0.937988,0.086426,0,0,0,0,0,?,?,?,?
198,'2016/11/25 15:19:50:035',1,82.300003,0.108924,0.11811,0.111024,0.073753,0.069816,0.065879,0.044882,0.035433,0.293457,0.954102,0.078613,0,0,0,0,0,?,?,?,?
199,'2016/11/25 15:19:50:069',1,82.300003,0.110499,0.12336,0.109449,0.071391,0.069554,0.065092,0.04252,0.034908,0.305176,0.96582,0.07959,0,0,0,0,0,?,?,?,?
200,'2016/11/25 15:19:50:102',1,82.300003,0.108661,0.120997,0.110761,0.073491,0.068766,0.065354,0.043832,0.034908,0.291504,0.945313,0.080566,0,0,0,0,0,?,?,?,?
201,'2016/11/25 15:19:50:135',1,82.300003,0.110236,0.12126,0.108399,0.072178,0.069554,0.065092,0.04357,0.034383,0.285645,0.944336,0.07959,0,0,0,0,0,?,?,?,?
202,'2016/11/25 15:19:50:169',1,82.300003,0.111286,0.12231,0.104199,0.069029,0.064304,0.066404,0.044619,0.034646,0.285645,0.955078,0.081055,0,0,0,0,0,?,?,?,?
203,'2016/11/25 15:19:50:203',1,82.300003,0.10105,0.124672,0.104724,0.073228,0.064829,0.057743,0.039633,0.032283,0.297852,0.952637,0.074219,0,0,0,0,0,?,?,?,?
204,'2016/11/25 15:19:50:237',1,82.300003,0.091601,0.127297,0.112073,0.075066,0.06378,0.054331,0.039895,0.031234,0.291016,0.946289,0.088379,0,0,0,0,0,?,?,?,?
205,'2016/11/25 15:19:50:268',1,82.300003,0.099475,0.127297,0.107874,0.077165,0.069291,0.050656,0.040682,0.030446,0.289063,0.944824,0.086914,0,0,0,0,0,?,?,?,?
206,'2016/11/25 15:19:50:301',1,82.300003,0.099213,0.125197,0.105774,0.074278,0.064304,0.048556,0.04042,0.030971,0.297852,0.946289,0.094727,0,0,0,0,0,?,?,?,?
207,'2016/11/25 15:19:50:335',1,82.300003,0.094751,0.129396,0.106037,0.076378,0.066667,0.045407,0.040157,0.031496,0.30127,0.945313,0.078125,0,0,0,0,0,?,?,?,?
208,'2016/11/25 15:19:50:368',1,82.300003,0.089239,0.126772,0.10315,0.07979,0.067454,0.043832,0.040682,0.032808,0.287109,0.9375,0.089355,0,0,0,0,0,?,?,?,?
209,'2016/11/25 15:19:50:401',1,82.090912,0.084252,0.126509,0.102887,0.086089,0.068241,0.045144,0.04042,0.034646,0.293945,0.936035,0.082031,0,0,0,0,0,?,?,?,?
210,'2016/11/25 15:19:50:437',1,82,0.081102,0.123097,0.103937,0.087926,0.071916,0.043045,0.04042,0.034908,0.30127,0.960938,0.081055,0,0,0,0,0,?,?,?,?
211,'2016/11/25 15:19:50:468',1,82,0.08084,0.120472,0.100787,0.088451,0.071129,0.043832,0.041207,0.034121,0.292969,0.946777,0.081543,0,0,0,0,0,?,?,?,?
212,'2016/11/25 15:19:50:502',1,82,0.079003,0.118898,0.098688,0.086614,0.068766,0.04357,0.04042,0.034383,0.289551,0.94873,0.082031,0,0,0,0,0,?,?,?,?
213,'2016/11/25 15:19:50:535',1,82,0.077428,0.116535,0.098163,0.087402,0.066404,0.044094,0.041207,0.032283,0.295898,0.941895,0.085938,0,0,0,0,0,?,?,?,?
214,'2016/11/25 15:19:50:569',1,82,0.077428,0.122835,0.09895,0.086352,0.067454,0.043832,0.040157,0.030184,0.307617,0.953125,0.080566,0,0,0,0,0,?,?,?,?
215,'2016/11/25 15:19:50:603',1,82,0.073753,0.120997,0.091601,0.088976,0.069291,0.044619,0.040157,0.029659,0.291504,0.941406,0.079102,0,0,0,0,0,?,?,?,?
216,'2016/11/25 15:19:50:637',1,82,0.073753,0.124672,0.104724,0.092913,0.072966,0.04357,0.039633,0.030709,0.291992,0.950684,0.078125,0,0,0,0,0,?,?,?,?
217,'2016/11/25 15:19:50:670',1,82,0.066404,0.116535,0.100787,0.094226,0.074278,0.041995,0.04042,0.030446,0.294922,0.944336,0.08252,0,0,0,0,0,?,?,?,?
218,'2016/11/25 15:19:50:702',1,82,0.066667,0.109186,0.113123,0.097113,0.079003,0.042257,0.039633,0.031496,0.296875,0.957031,0.074219,0,0,0,0,0,?,?,?,?
219,'2016/11/25 15:19:50:736',1,82,0.070341,0.108924,0.114436,0.092913,0.079003,0.039895,0.03832,0.029921,0.291016,0.937988,0.085449,0,0,0,0,0,?,?,?,?
220,'2016/11/25 15:19:50:768',1,82,0.070866,0.106299,0.125722,0.099475,0.085827,0.039108,0.037795,0.028609,0.297363,0.952148,0.089844,0,0,0,0,0,?,?,?,?
221,'2016/11/25 15:19:50:802',1,82,0.069291,0.103937,0.124147,0.099475,0.086614,0.038583,0.033596,0.028346,0.293945,0.944336,0.086426,0,0,0,0,0,?,?,?,?
222,'2016/11/25 15:19:50:835',1,82,0.065879,0.101312,0.121522,0.097638,0.086614,0.035433,0.033596,0.028609,0.306641,0.955078,0.077148,0,0,0,0,0,?,?,?,?
223,'2016/11/25 15:19:50:868',1,82,0.068766,0.093176,0.123885,0.0979,0.089239,0.035433,0.033333,0.028609,0.291016,0.943359,0.078125,0,0,0,0,0,?,?,?,?
224,'2016/11/25 15:19:50:902',1,81.818184,0.06378,0.093438,0.129396,0.096325,0.090814,0.031234,0.033333,0.027822,0.293457,0.946777,0.080078,0,0,0,0,0,?,?,?,?
225,'2016/11/25 15:19:50:936',1,81.699997,0.067717,0.093176,0.133333,0.095276,0.093438,0.031234,0.031759,0.027034,0.294434,0.949707,0.083984,0,0,0,0,0,?,?,?,?
226,'2016/11/25 15:19:50:968',1,81.699997,0.072178,0.093701,0.124672,0.1,0.096063,0.030971,0.033071,0.027559,0.293457,0.949219,0.073242,0,0,0,0,0,?,?,?,?
227,'2016/11/25 15:19:51:002',1,81.699997,0.072966,0.094488,0.128609,0.1,0.097113,0.031759,0.031234,0.027297,0.300781,0.941406,0.08252,0,0,0,0,0,?,?,?,?
228,'2016/11/25 15:19:51:036',1,81.699997,0.070341,0.089239,0.131496,0.096588,0.092651,0.029396,0.029921,0.028084,0.294434,0.939941,0.080566,0,0,0,0,0,?,?,?,?
229,'2016/11/25 15:19:51:069',1,81.699997,0.071129,0.081365,0.136745,0.097375,0.092126,0.029921,0.029659,0.027297,0.299805,0.952148,0.077148,0,0,0,0,0,?,?,?,?
230,'2016/11/25 15:19:51:101',1,81.699997,0.069291,0.082152,0.131496,0.095801,0.094488,0.031759,0.031234,0.026772,0.299805,0.954102,0.082031,0,0,0,0,0,?,?,?,?
231,'2016/11/25 15:19:51:135',1,81.699997,0.066929,0.080315,0.134646,0.097375,0.094226,0.032021,0.031759,0.026509,0.29248,0.941406,0.083984,0,0,0,0,0,?,?,?,?
232,'2016/11/25 15:19:51:168',1,81.699997,0.067192,0.077428,0.136483,0.098163,0.095013,0.030709,0.031234,0.025984,0.293457,0.944824,0.080566,0,0,0,0,0,?,?,?,?
233,'2016/11/25 15:19:51:201',1,81.699997,0.071391,0.075591,0.136483,0.093963,0.090551,0.033333,0.033596,0.025459,0.29834,0.935547,0.079102,0,0,0,0,0,?,?,?,?
234,'2016/11/25 15:19:51:235',1,81.699997,0.070341,0.076115,0.134908,0.093701,0.090814,0.033333,0.033596,0.025459,0.297852,0.944824,0.079102,0,0,0,0,0,?,?,?,?
235,'2016/11/25 15:19:51:269',1,81.699997,0.062467,0.072178,0.13727,0.092388,0.086614,0.033596,0.032808,0.025459,0.29541,0.939453,0.081055,0,0,0,0,0,?,?,?,?
236,'2016/11/25 15:19:51:301',1,81.699997,0.062992,0.073491,0.143045,0.090551,0.083202,0.032546,0.033333,0.025459,0.295898,0.943359,0.083496,0,0,0,0,0,?,?,?,?
237,'2016/11/25 15:19:51:336',1,81.699997,0.064042,0.076378,0.146194,0.087402,0.078215,0.033071,0.034646,0.025197,0.30127,0.947266,0.079102,0,0,0,0,0,?,?,?,?
238,'2016/11/25 15:19:51:368',1,81.699997,0.06168,0.073491,0.145669,0.083989,0.074278,0.031496,0.034383,0.02336,0.307129,0.950195,0.072754,0,0,0,0,0,?,?,?,?
239,'2016/11/25 15:19:51:402',1,81.699997,0.062467,0.074016,0.14147,0.07769,0.075066,0.028609,0.035171,0.021522,0.285156,0.941406,0.072754,0,0,0,0,0,?,?,?,?
240,'2016/11/25 15:19:51:436',1,81.545456,0.064567,0.076115,0.140157,0.07664,0.073228,0.028871,0.035958,0.020997,0.300781,0.953613,0.087891,0,0,0,0,0,?,?,?,?
241,'2016/11/25 15:19:51:468',1,81.400002,0.065354,0.072441,0.14252,0.077165,0.074016,0.028084,0.034908,0.021785,0.289063,0.939941,0.087402,0,0,0,0,0,?,?,?,?
242,'2016/11/25 15:19:51:502',1,81.400002,0.066142,0.072178,0.146457,0.07769,0.077428,0.027297,0.033858,0.02231,0.298828,0.959961,0.083984,0,0,0,0,0,?,?,?,?
243,'2016/11/25 15:19:51:536',1,81.400002,0.067717,0.074016,0.148031,0.080577,0.076903,0.028346,0.034646,0.023097,0.295898,0.94043,0.080078,0,0,0,0,0,?,?,?,?
244,'2016/11/25 15:19:51:568',1,81.400002,0.067979,0.068504,0.148556,0.08084,0.075328,0.028084,0.035958,0.022572,0.289063,0.946777,0.085449,0,0,0,0,0,?,?,?,?
245,'2016/11/25 15:19:51:601',1,81.400002,0.069291,0.068504,0.147507,0.081627,0.072178,0.027297,0.035958,0.021785,0.294922,0.944336,0.080078,0,0,0,0,0,?,?,?,?
246,'2016/11/25 15:19:51:636',1,81.400002,0.075328,0.070604,0.141995,0.07874,0.069291,0.028084,0.036483,0.02126,0.300293,0.95459,0.076172,0,0,0,0,0,?,?,?,?
247,'2016/11/25 15:19:51:669',1,81.400002,0.075591,0.070866,0.141995,0.075591,0.067192,0.025459,0.032808,0.020735,0.299316,0.953125,0.08252,0,0,0,0,0,?,?,?,?
248,'2016/11/25 15:19:51:702',1,81.400002,0.075328,0.067192,0.133071,0.071654,0.06378,0.025984,0.032546,0.019948,0.288574,0.944824,0.090332,0,0,0,0,0,?,?,?,?
249,'2016/11/25 15:19:51:736',1,81.400002,0.072966,0.065617,0.131234,0.073491,0.062467,0.026247,0.032808,0.020997,0.296387,0.958496,0.071777,0,0,0,0,0,?,?,?,?
250,'2016/11/25 15:19:51:769',1,81.400002,0.071129,0.069029,0.116798,0.068766,0.059318,0.027559,0.032546,0.02021,0.300293,0.959473,0.081543,0,0,0,0,0,?,?,?,?
251,'2016/11/25 15:19:51:802',1,81.400002,0.071916,0.061942,0.115486,0.065617,0.059318,0.027559,0.032546,0.019948,0.288086,0.948242,0.079102,0,0,0,0,0,?,?,?,?
252,'2016/11/25 15:19:51:836',1,81.400002,0.073228,0.062467,0.113911,0.065617,0.059055,0.028346,0.032808,0.018898,0.283691,0.933594,0.08252,0,0,0,0,0,?,?,?,?
253,'2016/11/25 15:19:51:869',1,81.400002,0.070604,0.06063,0.114436,0.066667,0.056168,0.028609,0.032808,0.018635,0.297363,0.942383,0.086426,0,0,0,0,0,?,?,?,?
254,'2016/11/25 15:19:51:902',1,81.400002,0.069029,0.059318,0.109449,0.069291,0.058268,0.028871,0.032546,0.01811,0.29541,0.956543,0.080566,0,0,0,0,0,?,?,?,?
